country_region,confirmed,deaths
US,8021,124
US,52186,474
US,3798,50
US,125862,1888
US,3462,41
US,17554,98
US,2544,55
US,6753,92
US,3485,37
US,5073,73
US,23225,275
US,6692,137
US,11327,311
US,1893,37
US,32637,530
US,287411,4082
US,2095,43
US,10178,246
US,31301,297
US,2831,51
US,6317,83
US,7097,114
US,3383,102
US,7180,41
US,909,41
US,111426,909
US,2213,37
US,15910,369
US,356069,4418
US,1912,73
US,1719,46
US,1709,55
US,142206,2787
US,5170,75
US,3959,117
US,3283,79
US,85229,803
US,2386,56
US,3423,58
US,1734,47
US,2920,63
US,13265,381
US,20220,255
US,8546,139
US,7457,126
US,28557,324
US,3633,116
US,4450,125
US,2438,64
US,8403,202
US,2864,74
US,2263,35
US,3395,109
US,23278,418
US,2866,61
US,19940,308
US,4274,78
US,5496,105
US,7134,169
US,2883,42
US,2898,79
US,2624,43
US,2036,49
US,10481,242
US,3267,90
US,2261,60
US,57357,839
US,859,35
US,5186,121
US,34951,547
US,5965,130
US,22662,298
US,3104,77
US,1323,42
US,6237,182
US,1874,56
US,11770,182
US,3814,90
US,19679,224
US,1435,35
US,4855,137
US,3021,46
US,2597,51
US,14548,173
US,1505,47
US,6065,124
US,800,50
US,2850,68
US,27284,534
US,307455,3895
US,18983,441
US,1860,58
US,22022,316
US,2056,53
US,5919,148
US,11598,262
US,10318,145
US,4972,104
US,5151,130
US,17877,408
US,2030,56
US,63783,551
US,6106,89
US,2440,49
US,10793,80
US,45394,212
US,34396,307
US,9155,52
US,5879,45
US,8991,114
US,3353,53
US,1600,52
US,3526,41
US,7561,89
US,1861,47
US,5695,115
US,3192,43
US,24737,316
US,2087,62
US,2547,46
US,5699,72
US,4830,84
US,9266,105
US,1693,40
US,7036,95
US,3165,82
US,3667,73
US,5640,78
US,2760,48
US,2382,36
US,20939,288
US,2427,61
US,4496,93
US,6498,88
US,10615,210
US,49341,520
US,3205,72
US,20149,286
US,9874,207
US,2662,42
US,2250,63
US,11914,128
US,2825,72
US,4379,79
US,3245,49
US,3402,86
US,8745,84
US,9863,127
US,16724,143
US,12237,105
US,5928,92
US,7306,91
US,3943,44
US,7877,86
US,15220,152
US,36171,478
US,14610,146
US,2486,37
US,10672,193
US,3468,66
US,2183,37
US,7245,83
US,5415,60
US,6199,132
US,3307,92
US,3247,46
US,4908,89
US,3297,50
US,6218,104
US,8328,111
US,2712,42
US,1793,34
US,9269,184
US,6482,86
US,38318,314
US,7099,56
US,8543,102
US,4058,67
US,6367,75
US,13844,204
US,3053,37
US,6057,99
US,738,42
US,2412,51
US,17594,236
US,5277,52
US,10410,111
US,8069,81
US,27765,414
US,19844,218
US,5725,85
US,2388,41
US,2257,48
US,13507,174
US,18568,208
US,54292,668
US,2772,41
US,23166,231
US,8483,116
US,10217,148
US,3924,34
US,5697,49
Ukraine,83036,1334
Ukraine,58633,1368
Ukraine,81980,1845
Ukraine,138798,4681
Ukraine,93927,2480
Ukraine,90492,1928
Ukraine,28677,1013
Ukraine,79198,1886
Ukraine,79498,1355
Ukraine,71593,1223
Ukraine,72601,1728
Ukraine,106994,2484
Ukraine,89876,1828
United Kingdom,2923,34
United Kingdom,202925,2385
United Kingdom,283865,5682
Uruguay,385264,6034
Uzbekistan,157872,1093
West Bank and Gaza,347730,3699
Zimbabwe,125118,4449
Afghanistan,79224,3145
Albania,132379,2451
Algeria,130958,3518
Andorra,13758,127
Angola,35772,797
Argentina,3955439,81214
Armenia,223180,4458
Australia,5600,54
Austria,646800,10639
Azerbaijan,334715,4941
Belize,12861,325
Benin,8082,102
Bolivia,387162,15024
Botswana,56217,866
Brazil,83306,1690
Brazil,197760,4859
Brazil,112999,1719
Brazil,411087,8800
Brazil,489142,10957
Brazil,301559,7122
Brazil,1621895,41610
Brazil,523439,14705
Brazil,344174,7849
Brazil,278801,6064
Brazil,1111570,28795
Brazil,233425,5823
Brazil,105230,1651
Brazil,984597,15605
Brazil,3365160,114404
Brazil,182504,2944
Bulgaria,419473,17820
Burkina Faso,13453,167
Burma,144317,3225
Canada,52751,1075
Canada,2265,44
Canada,5663,88
Canada,371767,11149
Central African Republic,7091,98
Chile,6450,43
Chile,79463,1076
Chile,87488,1404
Chile,37306,683
Chile,102388,2657
China,68159,4512
Colombia,6354,241
Colombia,559688,12371
Colombia,276787,8587
Colombia,110020,2104
Colombia,1023265,19782
Colombia,35394,953
Colombia,71276,1931
Colombia,12355,310
Colombia,3339,54
Colombia,36992,1166
Colombia,56276,1297
Colombia,12329,511
Colombia,44797,1343
Colombia,143240,4822
Colombia,38712,1201
Colombia,78606,2528
Comoros,3888,146
Congo (Brazzaville),11920,155
Costa Rica,327979,4153
Croatia,357565,8086
Cuba,148918,1012
Czechia,1663517,30159
Denmark,286489,2518
Ecuador,432353,20809
El Salvador,74141,2270
Equatorial Guinea,8626,118
Eswatini,18653,673
Finland,93226,959
France,18889,142
France,12060,97
France,26075,203
Georgia,349098,4910
Germany,495835,10017
Germany,108560,3744
Germany,76598,1572
Germany,288323,7400
Germany,43992,1126
Germany,259459,5663
Germany,810086,16861
Germany,41045,1012
Germany,284906,9866
Germany,98909,3375
Germany,63384,1604
Germany,128135,4258
Ghana,94228,787
Greece,409368,12277
Guatemala,261958,8294
Guyana,17665,409
Haiti,15282,323
Hungary,806008,29854
India,7119,122
India,1758339,11466
India,29336,125
India,434942,3658
India,713117,5381
India,60659,772
India,1429244,24591
India,159393,2760
India,195099,3297
India,341218,5054
India,2695523,31580
India,2633082,9946
India,5831781,100130
India,38718,664
India,109079,1628
India,579560,15076
India,946346,8656
India,17111,273
India,55469,564
India,1426132,16259
Iraq,1224992,16538
Ireland,264498,4941
Italy,74277,2491
Italy,67658,1186
Italy,421112,7242
Italy,107177,3792
Italy,837586,33669
Italy,13607,491
Italy,251382,6541
Italy,56877,1473
Italy,227524,5873
Italy,242409,6758
Italy,56530,1403
Japan,48873,824
Japan,2730,73
Japan,4656,150
Japan,8928,163
Japan,7921,145
Japan,11013,143
Japan,39486,1191
Japan,40345,1218
Japan,3843,110
Japan,1502,46
Japan,62878,907
Japan,5046,108
Japan,4874,84
Japan,2995,68
Japan,7901,119
Japan,3439,55
Japan,44497,802
Japan,5300,82
Japan,1636,62
Kazakhstan,450868,3473
Kenya,172491,3287
"Korea, South",144637,1974
Kosovo,107058,2249
Kuwait,317197,1795
Kyrgyzstan,106973,1847
Latvia,134812,2413
Lesotho,10837,326
Libya,187281,3143
Liechtenstein,3022,58
Lithuania,276453,4307
Malawi,34390,1157
Maldives,67950,185
Mali,14298,519
Malta,30571,419
Mexico,26569,2428
Mexico,10384,1232
Mexico,11648,1647
Mexico,56497,7399
Mexico,662992,34281
Mexico,69002,6320
Mexico,12030,1200
Mexico,39116,6242
Mexico,253352,37019
Mexico,33847,3465
Mexico,124651,9594
Mexico,47446,3779
Mexico,69309,4402
Mexico,75853,6675
Mexico,62154,9943
Mexico,30837,2808
Montenegro,99812,1592
Morocco,521426,9178
Mozambique,71114,837
Netherlands,12279,123
Netherlands,33917,353
Netherlands,36620,244
Netherlands,186111,2022
Netherlands,38914,263
Netherlands,114416,1644
Netherlands,274694,2609
Netherlands,126851,1277
Netherlands,396254,4264
Nigeria,166767,2117
North Macedonia,155417,5455
Norway,126817,785
Pakistan,19519,554
Pakistan,25819,289
Pakistan,323828,5136
Paraguay,373165,9874
Peru,70086,6199
Peru,29137,1883
Peru,52665,7604
Peru,883032,84360
Peru,40158,3983
Peru,13238,731
Peru,78428,11144
Peru,25524,1722
Peru,16683,1468
Peru,14959,1131
Philippines,1269478,21898
Qatar,218627,569
Russia,14723,208
Russia,64196,997
Russia,34518,792
Russia,38743,531
Russia,39151,704
Russia,40758,367
Russia,39046,912
Russia,26060,1447
Russia,15842,190
Russia,70536,2496
Russia,33883,507
Russia,35974,344
Russia,14748,238
Russia,20523,147
Russia,47608,563
Russia,52843,422
Russia,49007,3095
Russia,21567,422
Russia,38819,837
Russia,8493,111
Russia,13643,257
Russia,1198007,20469
Russia,17054,218
Russia,43835,1907
Russia,35933,675
Russia,44669,1005
Russia,58043,2482
Russia,44668,736
Russia,38021,416
Russia,29567,546
Russia,39076,693
Russia,23166,53
Russia,65206,2023
Russia,31518,1043
Russia,55198,1542
Russia,21666,505
Russia,42599,1077
Russia,37098,598
Russia,34362,976
Russia,56439,1440
Russia,33834,1211
Russia,60331,1358
Russia,46372,1109
Russia,85805,3032
Russia,39231,420
Rwanda,27245,360
Saint Lucia,5133,80
San Marino,5090,90
Saudi Arabia,457546,7456
Seychelles,12158,42
Sierra Leone,4201,79
Slovenia,255375,4388
South Sudan,10688,115
Spain,124819,3517
Spain,52603,1971
Spain,60619,839
Spain,395515,7399
Spain,56965,772
Spain,30414,565
Spain,5909,116
Spain,9165,97
Spain,113352,1602
Spain,62720,1177
Spain,199976,4467
Sudan,35656,2697
Suriname,16541,350
Sweden,12635,128
Sweden,26760,340
Sweden,35695,559
Sweden,3964,51
Sweden,40521,319
Sweden,42948,554
Sweden,24000,245
Sweden,154791,1743
Sweden,25649,463
Sweden,188652,2363
Switzerland,697292,10832
Taiwan*,11298,260
Tajikistan,13308,90
Thailand,177467,1236
Togo,13539,125
Trinidad and Tobago,26410,577
Tunisia,355732,12980
Turkey,5287980,48164
US,7186,112
US,6906,139
US,2223,71
US,14668,325
US,1866,45
US,3524,61
US,5614,123
US,9881,199
US,14091,361
US,4289,82
US,2563,81
US,932,34
US,2259,78
US,80586,1549
US,1458,37
US,9537,245
US,3091,100
US,16190,173
US,1418,54
US,35449,517
US,3200,102
US,1788,41
US,14556,283
US,2361,62
US,3138,78
US,4522,41
US,25485,254
US,8411,181
US,4096,155
US,2810,73
US,30851,179
US,8048,43
US,11418,433
US,12092,290
US,6952,229
US,2479,80
US,552494,10112
US,116850,2413
US,8051,180
US,19352,511
US,2139,37
US,2044,35
US,3211,104
US,3893,80
US,1623,41
US,2131,41
US,1792,52
US,2367,56
US,7151,119
US,6158,97
US,1965,50
US,2019,45
US,12852,164
US,1152,47
US,10359,263
US,6188,77
US,3810,124
US,1689,42
US,8992,169
US,1699,37
US,3212,48
US,7516,122
US,2359,63
US,1857,43
US,2012,74
US,8098,110
US,39992,666
US,2186,47
US,1619,47
US,31258,352
US,8165,121
US,3449,65
US,69945,817
US,10315,115
US,102626,1717
US,28764,738
US,14156,229
US,272426,5083
US,300929,4616
US,106714,1716
US,298676,4772
US,37111,552
US,74114,1423
US,21363,261
US,34531,459
US,12472,230
US,30493,323
US,62981,1068
US,9573,111
US,5707,63
US,81457,1025
US,4915,76
US,73437,828
US,6472,62
US,48209,790
US,4050,41
US,27143,243
US,4024,68
US,2064,67
US,100155,2198
US,84146,2427
US,12797,371
US,92013,2121
US,22497,449
US,18150,345
US,26060,497
US,25534,285
US,3554,62
US,3054,58
US,245552,3079
US,1708,45
US,11433,463
US,37247,551
US,5787,99
US,4882,87
US,12868,306
US,6331,158
US,3583,56
US,2103,45
US,40015,689
US,502548,6472
US,7114,52
US,20930,367
US,42986,802
US,18602,291
US,33800,844
US,35464,516
US,23336,221
US,2754,48
US,1852,74
US,45025,846
US,3540,56
US,2756,52
US,2319,72
US,16022,460
US,1415,48
US,6840,120
US,968,67
US,11496,244
US,31403,331
US,15155,148
US,4765,125
US,17048,210
US,3094,48
US,66829,1052
US,2961,70
US,2111,104
US,15493,227
US,1186,48
US,2295,74
US,9086,176
US,22746,201
US,98613,1435
US,8274,178
US,8223,117
US,1834,62
US,27552,483
US,2385,56
US,25723,333
US,14800,267
US,5619,170
US,12897,213
US,2999,76
US,886,35
US,2046,88
US,5021,90
US,16746,482
US,17191,228
US,2683,64
US,3484,78
US,2493,56
US,931,45
US,2208,56
US,25005,519
US,3133,80
US,2593,104
US,4517,124
US,4944,128
US,3434,116
US,7586,234
US,2258,75
US,3499,131
US,7680,88
US,10692,261
US,4947,177
US,2063,88
US,3621,90
US,16970,245
US,1799,68
US,8204,139
US,3040,53
US,27306,392
US,4689,55
US,8849,110
US,14997,172
US,27277,300
US,18708,210
US,3692,54
US,2597,37
US,1162,34
US,1776,37
US,21047,151
US,5782,91
US,2603,35
US,92142,1310
US,5972,76
US,4412,121
US,13256,98
US,12738,248
US,68216,1008
US,10957,209
US,1538,45
US,18512,186
US,6191,83
US,23420,335
US,3194,60
US,1765,40
US,2599,57
US,17186,300
US,0,2403
US,2271,40
US,9947,139
US,7193,174
US,4805,82
US,3447,55
US,1035,43
US,13155,193
US,3015,99
US,10914,194
US,6200,117
US,2840,64
US,7741,179
US,1990,42
US,4427,92
US,36386,415
US,10208,225
US,3835,53
US,3347,84
US,3751,90
US,9588,119
US,12347,219
US,55116,1002
US,4703,121
US,102638,1768
US,4308,89
US,2092,57
US,1862,37
US,2731,35
US,1197,46
US,3452,70
US,2692,55
US,4992,97
US,36848,561
US,3961,59
US,0,418
US,1727,44
US,3599,82
US,7835,156
US,7140,201
US,3259,53
US,4041,41
US,1524,51
US,1290,49
US,2582,55
US,2681,34
US,2873,60
US,1392,54
US,5510,90
US,1811,51
US,2940,37
US,2250,42
US,4205,72
US,14590,85
US,2161,65
US,1293,49
US,1588,41
US,2319,51
US,4862,76
US,4870,105
US,1999,61
US,4026,81
US,58100,636
US,11199,173
US,1567,35
US,20270,244
US,1311,37
US,10700,48
US,4329,122
US,5820,90
US,5138,94
US,15214,229
US,1857,40
US,7610,89
US,4005,109
US,1784,45
US,9360,84
US,3758,72
US,6103,74
US,3489,40
US,3682,72
US,1744,36
US,59267,763
US,7266,92
US,2779,42
US,3475,82
US,1517,55
US,8569,139
US,6299,143
US,57417,768
US,17611,363
US,20670,284
US,1939,53
US,3146,56
US,14313,147
US,3553,50
US,1486,36
US,3481,70
US,1550,36
US,4289,96
US,3669,63
US,9884,167
US,2913,85
US,4939,78
US,4576,146
US,82463,1317
US,2095,35
US,3368,44
US,6868,79
US,2885,70
US,2619,54
US,3045,67
US,7674,84
US,2711,66
US,6592,108
US,4808,78
US,3215,52
US,1454,41
US,2225,48
US,5102,59
US,3239,92
US,12650,167
US,2289,36
US,3264,77
US,26756,755
US,22849,442
US,1465,55
US,40434,828
US,3222,112
US,3656,93
US,2517,106
US,46951,899
US,1632,37
US,24116,289
US,9888,205
US,4604,93
US,13833,209
US,1569,40
US,4126,93
US,30691,795
US,4087,54
US,2008,50
US,9057,260
US,5451,118
US,12936,300
US,2424,81
US,5643,124
US,4181,113
US,2938,62
US,1210,34
US,17150,197
US,6525,72
US,13383,131
US,43832,651
US,65726,1662
US,4222,85
US,10891,211
US,19791,340
US,16593,295
US,19246,251
US,1350,51
US,70978,1609
US,85185,1578
US,6036,130
US,2165,44
US,3664,106
US,13915,469
US,66746,1731
US,52311,1530
US,9146,298
US,49200,1439
US,92894,1842
US,77156,2237
US,11118,151
US,2262,61
US,5938,68
US,11228,348
US,1276,36
US,15434,287
US,1925,45
US,7600,90
US,10122,207
US,41643,952
US,1404,50
US,4397,92
US,3135,42
US,6278,80
US,15765,285
US,72967,847
US,5070,62
US,2129,36
US,3198,34
US,2120,43
US,26897,152
US,16172,364
US,4865,68
US,118174,2383
US,2332,41
US,32754,428
US,1053,34
US,1893,53
US,21306,609
US,4251,121
US,5661,175
US,26404,296
US,2887,47
US,42589,456
US,4054,60
US,7615,42
US,3077,40
US,10631,47
US,6169,52
US,8250,92
US,6800,92
US,46685,465
US,4746,80
US,124530,1760
US,1949,41
US,6644,85
US,3638,52
US,4282,61
US,3110,54
US,5846,82
US,3885,71
US,18078,310
US,22519,224
US,4604,51
US,3027,84
US,1254,42
US,4819,133
US,1865,54
US,2515,48
US,3841,87
US,18224,314
US,3045,77
US,2215,48
US,6269,120
US,6297,88
US,2709,74
US,4055,178
US,1279,34
US,13808,282
US,3184,74
US,3385,91
US,2301,67
US,2713,58
US,1702,34
US,9395,145
US,4229,48
US,4156,88
US,8959,135
US,8601,93
US,1977,65
US,2915,50
US,10749,185
US,3544,45
US,23548,249
US,3143,57
US,3466,87
US,3639,52
US,2562,55
US,1726,44
US,5178,77
US,4734,86
US,43111,464
US,8896,115
US,100327,2251
US,25059,515
US,2497,47
US,5469,97
US,12229,98
US,14857,63
US,1543,42
US,2013,45
US,1229,50
US,4127,86
US,3939,65
US,4303,44
US,22854,131
US,4193,48
US,6557,123
US,252450,4420
US,2948,36
US,3873,34
US,2048,41
US,24279,262
US,55666,1315
US,88008,2290
US,9804,176
US,75565,1625
US,50143,1234
US,6086,185
US,30045,845
US,14004,304
US,9983,237
US,58593,949
US,9031,169
US,791,44
US,5256,84
US,24917,488
US,3361,92
US,12349,478
US,2013,59
US,15511,487
US,12144,240
US,780,52
US,1688,53
US,6823,116
US,3549,87
US,182938,6579
US,5716,90
US,8931,143
US,7740,135
US,4059,104
US,3908,62
US,2372,37
US,89446,1798
US,4414,91
US,5431,124
US,3401,79
US,5177,107
US,6098,68
US,4553,89
US,68723,1107
US,4254,125
US,183392,3173
US,20006,371
US,22558,512
US,38816,676
US,7397,93
US,48228,841
US,3117,83
US,7599,91
US,3455,47
US,0,247
US,11208,142
US,2006,56
US,6657,74
US,3813,63
US,4338,52
US,13886,257
US,5761,69
US,3576,52
US,2613,55
US,1788,44
US,3353,42
US,17991,322
US,10076,159
US,5220,57
US,4744,89
US,6388,151
US,9423,127
US,29756,313
US,16914,193
US,6323,137
US,25588,228
US,5669,113
US,36635,395
US,7033,51
US,5988,83
US,48360,714
US,4466,97
US,10286,160
US,3628,56
US,10240,86
US,1605,42
US,2284,45
US,5296,63
US,113621,970
US,11639,194
US,19442,171
US,1894,60
US,17547,149
US,20284,96
US,15216,231
US,7406,213
US,8023,113
US,3856,87
US,4182,79
US,8375,167
US,24712,225
US,89022,730
US,6848,115
US,9791,179
US,4115,53
US,24695,209
US,10692,79
US,5324,101
US,3541,81
US,9920,196
US,11877,237
US,5230,60
US,1954,48
US,3428,58
US,3775,66
US,9000,229
US,2679,59
US,5406,128
US,18775,134
US,8038,161
US,128192,1450
US,4314,71
US,2397,50
US,15231,246
US,1135,37
US,2730,67
US,3581,65
US,2687,101
US,4564,112
US,16617,218
US,3869,76
US,25563,497
US,43187,810
US,4431,65
US,8624,137
US,1355,44
US,13202,213
US,4331,103
US,11571,211
US,6922,159
US,5438,124
US,6517,103
US,33191,925
US,48260,991
US,16483,478
US,5828,49
US,2466,64
US,24532,303
US,5286,109
US,9093,221
US,13265,197
US,3192,43
US,2898,58
US,3978,96
US,17370,185
US,5641,78
US,13963,195
US,7008,164
US,4083,104
US,3620,79
US,1381,37
US,5609,67
US,4302,64
US,4252,72
US,3981,93
US,2013,61
US,9364,176
US,3818,81
US,4769,78
US,1790,52
US,4654,78
US,5156,79
US,2879,78
US,4890,105
US,3534,34
US,8169,121
US,5242,118
US,9769,79
US,3677,78
US,4723,75
US,5437,77
US,5987,146
US,4669,138
US,13480,339
US,6087,91
US,60667,1308
US,17523,417
US,14691,434
US,16875,224
US,3193,93
US,8613,148
US,3691,66
US,5864,133
US,7492,153
US,20491,524
US,26016,554
US,52255,1395
US,21116,416
US,13267,324
US,15372,371
US,3319,40
US,5126,133
US,3335,99
US,2135,87
US,18472,475
US,7615,212
US,16142,292
US,39699,858
US,11899,288
US,9642,260
US,2020,67
US,35734,713
US,3839,100
US,8017,213
US,2644,62
US,3079,109
US,6138,88
US,2630,103
US,17820,302
US,34221,769
US,4022,2519
US,17504,226
US,1337,37
US,6158,157
US,4900,106
US,3463,114
US,4407,85
US,3163,42
US,2414,83
US,17903,421
US,75292,1023
US,8279,172
US,1930,52
US,1927,64
US,3537,107
US,5105,108
US,9872,136
US,9893,253
US,19070,303
US,47236,572
US,3168,83
US,4111,100
US,2965,40
US,8716,78
US,31716,363
US,2119,49
US,13849,201
US,1377,41
US,1181,57
US,1684,42
US,15633,196
US,4201,63
US,3659,83
US,6710,159
US,2042,49
US,6832,138
US,5459,107
US,5163,84
US,2442,48
US,6619,147
US,4027,101
US,7984,159
US,8635,174
US,45081,502
US,6297,112
US,2712,62
US,3840,77
US,3254,76
US,2866,46
US,1333,36
US,6280,125
US,51753,639
US,3646,78
US,11429,243
US,4224,59
US,6597,101
US,2855,54
US,5938,97
US,20753,229
US,6343,105
US,97826,1667
US,17213,304
US,24324,352
US,16922,136
US,2052,49
US,1949,34
US,4195,67
US,3709,74
US,28305,218
US,19053,240
US,6235,128
US,8669,284
US,1266,41
US,2205,37
US,1690,35
US,7112,221
US,38231,522
US,4314,120
US,1972,83
US,91521,835
US,7319,86
US,2871,67
US,76279,767
US,2313,36
US,1272,41
US,1363,50
US,17439,377
US,136233,2721
US,1966,50
US,2953,52
US,1457,44
US,40551,430
US,2595,51
US,11353,358
US,3772,72
US,5944,113
US,401812,6480
US,4930,110
US,5988,193
US,91718,2885
US,3175,113
US,1685,58
US,4680,101
US,4348,106
US,19997,370
US,2607,55
US,2298,37
US,16319,261
US,4578,89
US,2668,93
US,1647,43
US,1683,52
US,49371,792
US,11044,357
US,17708,272
US,2751,73
US,4607,172
US,5886,143
US,1297,35
US,1673,34
US,3388,120
US,17563,457
US,1920,44
US,11699,156
US,3309,75
US,3599,73
US,4399,120
US,9094,220
US,4163,94
US,4221,116
US,15154,377
US,1931,55
US,1783,36
US,1873,41
US,22073,105
US,38897,173
US,29341,275
US,4226,36
US,31136,221
US,2865,43
US,11846,137
US,1366,49
US,1575,36
US,1491,45
US,21129,302
US,28136,441
US,4692,65
US,2139,45
US,4085,79
US,8081,102
US,2257,49
US,2830,78
US,10679,179
US,8202,164
US,4661,124
US,3164,69
US,7823,154
US,4311,47
US,9409,96
US,14248,233
US,17930,265
US,1926,48
US,9146,200
US,2180,35
US,8334,145
US,1547,46
US,6834,109
US,2970,95
US,11451,81
US,2525,71
US,7988,191
US,3713,74
US,36239,407
US,3038,59
US,3251,100
US,2691,81
US,3780,55
US,25176,273
US,6319,93
US,4471,73
US,110220,1593
US,8549,113
US,3182,34
US,2672,41
US,55737,704
US,5923,74
US,45658,663
US,10501,108
US,9598,99
US,30237,459
US,2213,61
US,4759,53
US,15368,348
US,3229,95
US,4579,51
US,5076,120
US,2948,89
US,4291,86
US,2937,46
US,5293,93
US,6987,90
US,3167,41
US,6033,84
US,35551,293
US,6519,56
US,7680,96
US,5909,69
US,46598,333
US,12926,195
US,13809,135
US,5739,93
US,702,40
US,9661,134
US,18694,333
US,2714,36
US,13581,89
US,2201,50
US,8903,91
US,4705,72
US,117354,1396
US,5085,68
US,3812,77
US,23851,234
US,9283,101
US,4980,43
US,4812,61
US,7427,72
US,25243,391
US,9774,67
US,2019,42
US,12459,165
US,16884,181
US,49124,615
US,1189,34
US,5074,60
US,9675,114
US,8133,138
Uganda,52935,383
Ukraine,79520,1776
Ukraine,44104,1383
Ukraine,134337,4286
Ukraine,86403,2063
Ukraine,147380,3362
Ukraine,35132,1095
Ukraine,88263,1836
Ukraine,209038,5127
Ukraine,126021,2698
Ukraine,26271,906
Ukraine,136447,3593
Ukraine,69041,1815
Ukraine,139830,2922
Ukraine,77192,1810
Ukraine,78739,1184
Ukraine,77255,1298
Ukraine,69705,1182
Ukraine,61612,1166
Ukraine,103644,2370
Ukraine,87932,1756
United Kingdom,4066,86
United Kingdom,123132,2154
United Kingdom,240528,7677
United Kingdom,213091,5569
West Bank and Gaza,310026,3517
Yemen,6787,1329
Zambia,100278,1308
Afghanistan,190643,7762
Albania,326077,3576
Angola,102636,1917
Antigua and Barbuda,8895,144
Argentina,9658391,129646
Armenia,430361,8643
Australia,200570,117
Australia,3387881,4700
Australia,94893,62
Australia,243302,176
Australia,1115426,575
Austria,4898954,20546
Bahamas,36983,823
Bahrain,669650,1513
Barbados,99572,530
Belgium,60465,32436
Benin,27316,163
Bolivia,1093218,22171
Bosnia and Herzegovina,393235,15980
Botswana,325850,2777
Brazil,1679659,30571
Brazil,836215,11825
Brazil,1212551,14762
Brazil,466924,10979
Brazil,823101,14915
Brazil,3861880,63389
Brazil,826183,18602
Brazil,649543,10388
